runId,label,operation,requestId,phase,t,status,errorCode,classification,reasonClient,reasonApi,stageApi,apiPresent,providerDispatched,e2eMs
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26580,measured,260.604,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26581,measured,260.619,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26582,measured,260.632,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26583,measured,260.647,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11399,measured,260.657,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26584,measured,260.661,0,1050,technical_error,,deadline,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26585,measured,260.675,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11400,measured,260.69,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26586,measured,260.69,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26587,measured,260.704,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26588,measured,260.718,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11401,measured,260.723,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26589,measured,260.732,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26590,measured,260.747,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11402,measured,260.756,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26591,measured,260.761,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26593,measured,260.79,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11403,measured,260.79,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26595,measured,260.818,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11404,measured,260.823,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26596,measured,260.833,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26597,measured,260.847,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11405,measured,260.856,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26600,measured,260.89,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11406,measured,260.89,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26601,measured,260.904,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11407,measured,260.923,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26606,measured,260.976,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26607,measured,260.99,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26609,measured,261.018,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26611,measured,261.047,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26612,measured,261.061,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26614,measured,261.09,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11412,measured,261.09,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26615,measured,261.104,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26616,measured,261.118,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26618,measured,261.147,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11414,measured,261.156,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26619,measured,261.161,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26620,measured,261.176,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11415,measured,261.19,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26621,measured,261.19,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11416,measured,261.223,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26624,measured,261.232,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26625,measured,261.247,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11417,measured,261.256,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26626,measured,261.261,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26627,measured,261.275,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26628,measured,261.29,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26629,measured,261.304,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11419,measured,261.323,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26630,measured,261.333,0,1050,technical_error,,,,False,,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11420,measured,261.357,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26632,measured,261.362,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26633,measured,261.375,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26634,measured,261.39,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11421,measured,261.39,0,1050,technical_error,,provider_error,completed,True,True,2002
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26639,measured,261.461,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26644,measured,261.532,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26645,measured,261.547,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26646,measured,261.561,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26648,measured,261.59,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26650,measured,261.618,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26652,measured,261.647,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26653,measured,261.661,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26654,measured,261.675,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11430,measured,261.69,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26656,measured,261.704,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26657,measured,261.718,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11431,measured,261.723,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26658,measured,261.747,0,1050,technical_error,,,,False,,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26660,measured,261.79,0,1050,technical_error,,,,False,,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26663,measured,261.847,0,1050,technical_error,,,,False,,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26664,measured,261.875,0,1050,technical_error,,,,False,,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26665,measured,261.89,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26666,measured,261.904,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26667,measured,261.918,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11437,measured,261.923,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26668,measured,261.932,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11439,measured,261.99,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26673,measured,262.004,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11440,measured,262.023,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26675,measured,262.032,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11441,measured,262.056,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26677,measured,262.061,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26678,measured,262.076,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26679,measured,262.089,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26680,measured,262.104,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26681,measured,262.118,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11443,measured,262.123,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26682,measured,262.132,0,1050,technical_error,,provider_error,completed,True,True,2002
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26685,measured,262.175,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26686,measured,262.19,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26687,measured,262.204,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26688,measured,262.218,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11446,measured,262.223,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26689,measured,262.233,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11447,measured,262.256,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11448,measured,262.289,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26700,measured,262.389,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26701,measured,262.404,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11453,measured,262.456,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26704,measured,262.461,0,1050,technical_error,,,,False,,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26705,measured,262.489,0,1050,technical_error,,,,False,,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11454,measured,262.489,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26706,measured,262.504,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26707,measured,262.518,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11455,measured,262.523,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26709,measured,262.547,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11456,measured,262.556,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26711,measured,262.575,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26713,measured,262.604,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26715,measured,262.633,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11459,measured,262.69,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26720,measured,262.704,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26721,measured,262.719,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11460,measured,262.723,0,1050,technical_error,,,,False,,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26722,measured,262.732,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26723,measured,262.747,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11461,measured,262.757,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26724,measured,262.761,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26725,measured,262.775,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26727,measured,262.804,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11463,measured,262.823,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26729,measured,262.832,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11464,measured,262.856,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26731,measured,262.861,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26732,measured,262.875,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11465,measured,262.89,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26743,measured,263.032,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26748,measured,263.104,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26749,measured,263.118,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11472,measured,263.123,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11473,measured,263.156,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11474,measured,263.19,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11475,measured,263.223,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26760,measured,263.29,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26762,measured,263.318,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26764,measured,263.347,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26770,measured,263.433,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26772,measured,263.461,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26785,measured,263.661,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26787,measured,263.689,0,1050,technical_error,,provider_error,completed,True,True,2002
E07-s7-initial-9f441662-e360-44ee-9faf-14a80afac612,E07 ausente r3,profile,profile-1796,warmup,-60.134,503,1503,technical_error,hard_deadline,hard_deadline,snapshot,True,False,756
E09-s7-initial-3d00ce45-ef7c-4201-89ec-7722508474a9,E09 r2,quote,quote-28295,measured,284.214,0,1050,technical_error,,provider_error,completed,True,True,2002
E09-s7-initial-3d00ce45-ef7c-4201-89ec-7722508474a9,E09 r2,quote,quote-28298,measured,284.257,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3d00ce45-ef7c-4201-89ec-7722508474a9,E09 r2,quote,quote-28306,measured,284.372,0,1050,degraded,provider_error,provider_error,completed,True,True,2000
E09-s7-initial-3d00ce45-ef7c-4201-89ec-7722508474a9,E09 r2,profile,profile-12135,measured,284.5,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3d00ce45-ef7c-4201-89ec-7722508474a9,E09 r2,quote,quote-28316,measured,284.529,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3d00ce45-ef7c-4201-89ec-7722508474a9,E09 r2,profile,profile-12136,measured,284.533,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3d00ce45-ef7c-4201-89ec-7722508474a9,E09 r2,quote,quote-28317,measured,284.557,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3d00ce45-ef7c-4201-89ec-7722508474a9,E09 r2,profile,profile-12137,measured,284.567,0,1050,degraded,provider_error,provider_error,completed,True,True,2000
E09-s7-initial-3d00ce45-ef7c-4201-89ec-7722508474a9,E09 r2,quote,quote-28318,measured,284.586,0,1050,technical_error,,,,False,,2000
E09-s7-initial-3d00ce45-ef7c-4201-89ec-7722508474a9,E09 r2,quote,quote-28319,measured,284.614,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3d00ce45-ef7c-4201-89ec-7722508474a9,E09 r2,quote,quote-28322,measured,284.671,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3d00ce45-ef7c-4201-89ec-7722508474a9,E09 r2,quote,quote-28324,measured,284.729,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3d00ce45-ef7c-4201-89ec-7722508474a9,E09 r2,quote,quote-28325,measured,284.757,0,1050,technical_error,,,,False,,2001
E09-s7-initial-3d00ce45-ef7c-4201-89ec-7722508474a9,E09 r2,quote,quote-28326,measured,284.786,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3d00ce45-ef7c-4201-89ec-7722508474a9,E09 r2,profile,profile-12143,measured,284.8,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3d00ce45-ef7c-4201-89ec-7722508474a9,E09 r2,quote,quote-28327,measured,284.814,0,1050,technical_error,,,,False,,2001
E09-s7-initial-3d00ce45-ef7c-4201-89ec-7722508474a9,E09 r2,quote,quote-28328,measured,284.843,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3d00ce45-ef7c-4201-89ec-7722508474a9,E09 r2,profile,profile-12144,measured,284.867,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3d00ce45-ef7c-4201-89ec-7722508474a9,E09 r2,quote,quote-28329,measured,284.871,0,1050,technical_error,,provider_error,completed,True,True,2001
