runId,label,operation,t,emitted,incomplete,p95,dispatch,normal,openOrHalf
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,80,700,0,180.04999999999995,12,0,698
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,90,700,0,181.0,9,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,100,700,0,191.14999999999986,28,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,110,700,0,164.0,10,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,120,700,0,162.0,9,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,130,700,0,179.4499999999996,28,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,140,700,0,166.14999999999986,11,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,150,700,0,164.04999999999995,8,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,160,700,0,175.14999999999986,29,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,170,700,0,163.0,11,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,180,700,0,160.0,8,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,190,700,0,182.0,28,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,200,700,0,172.0,12,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,210,700,0,171.04999999999995,8,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,220,700,0,174.04999999999995,27,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,230,700,0,165.04999999999995,12,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,240,700,0,162.0,8,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,250,700,1,181.0999999999999,28,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,260,700,0,168.04999999999995,10,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,270,700,0,163.0,9,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,280,700,0,172.19999999999982,29,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,290,700,0,163.04999999999995,10,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,0,300,0,174.10000000000002,7,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,10,300,0,259.1,19,0,296
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,20,300,0,261.1,19,0,284
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,30,300,0,173.05,6,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,40,300,0,220.90000000000043,15,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,50,300,0,173.20000000000005,4,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,60,300,0,168.10000000000002,7,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,70,300,0,259.0,17,0,297
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,80,300,0,180.15000000000003,11,0,293
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,90,300,0,172.25000000000006,11,0,297
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,100,300,0,260.0,21,0,293
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,110,300,0,160.05,4,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,120,300,0,169.25000000000006,9,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,130,300,0,213.90000000000043,14,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,140,300,0,170.15000000000003,5,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,150,300,0,174.15000000000003,9,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,160,300,0,172.0,13,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,170,300,0,165.05,6,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,180,300,0,177.20000000000005,9,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,190,300,0,171.05,10,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,200,300,0,165.0,9,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,210,300,0,179.05,8,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,220,300,0,174.15000000000003,3,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,230,300,0,256.0,17,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,240,300,0,169.10000000000002,7,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,250,300,0,168.0,2,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,260,300,0,261.05,19,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,270,300,0,166.0,6,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,280,300,0,164.05,3,0,300
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,profile,290,300,0,255.05,17,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,0,700,0,172.0,22,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,10,700,0,170.0,16,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,20,700,0,163.04999999999995,7,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,30,700,0,166.0,21,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,40,700,0,163.04999999999995,16,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,50,700,0,158.04999999999995,9,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,60,700,0,165.04999999999995,15,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,70,700,0,166.0,22,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,80,700,0,159.04999999999995,7,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,90,700,0,163.0,15,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,100,700,0,170.04999999999995,22,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,110,700,0,163.0,9,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,120,700,0,163.0,14,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,130,700,0,172.0,23,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,140,700,0,161.0,9,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,150,700,0,160.0,20,0,692
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,160,700,0,168.0,26,0,698
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,170,700,0,163.0,9,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,180,700,0,168.04999999999995,21,0,690
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,190,700,0,170.04999999999995,26,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,200,700,0,164.04999999999995,9,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,210,700,0,171.04999999999995,11,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,220,700,0,180.0,27,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,230,700,0,158.04999999999995,8,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,240,700,0,163.04999999999995,12,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,250,700,0,174.04999999999995,26,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,260,700,0,159.0,9,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,270,700,0,161.04999999999995,12,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,280,700,0,168.0,24,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,quote,290,700,0,164.04999999999995,9,0,700
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,0,300,0,167.20000000000005,6,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,10,300,0,182.05,17,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,20,300,0,170.10000000000002,5,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,30,300,0,169.05,6,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,40,300,0,180.0,17,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,50,300,0,158.05,4,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,60,300,0,162.0,7,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,70,300,0,180.05,16,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,80,300,0,171.10000000000002,4,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,90,300,0,170.20000000000005,8,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,100,300,0,180.0,15,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,110,300,0,169.0,5,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,120,300,0,168.15000000000003,6,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,130,300,0,186.05,16,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,140,300,0,172.0,6,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,150,300,0,166.0,5,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,160,300,0,179.05,16,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,170,300,0,174.05,6,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,180,300,0,165.10000000000002,6,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,190,300,0,179.0,14,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,200,300,0,174.05,8,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,210,300,0,179.05,5,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,220,300,0,179.10000000000002,14,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,230,300,0,173.10000000000002,9,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,240,300,0,166.05,4,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,250,300,0,172.05,10,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,260,300,0,183.05,14,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,270,300,0,166.05,4,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,280,300,0,175.0,9,0,300
E07-s7-initial-3cadfecb-4eab-435f-b54b-7e186f16671d,E07 vencido r1,profile,290,300,0,181.0,14,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,0,700,0,172.04999999999995,30,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,10,700,0,163.0,12,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,20,700,0,161.04999999999995,3,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,30,700,0,166.0,25,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,40,700,0,166.0,17,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,50,700,0,159.0,3,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,60,700,0,162.0,16,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,70,700,0,171.04999999999995,26,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,80,700,0,160.04999999999995,3,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,90,700,0,161.0,11,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,100,700,0,173.0999999999999,31,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,110,700,0,156.0,3,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,120,700,0,161.0,11,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,130,700,0,171.04999999999995,30,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,140,700,0,159.04999999999995,4,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,150,700,0,158.0,9,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,160,700,0,172.04999999999995,32,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,170,700,0,157.0,4,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,180,700,0,161.04999999999995,9,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,190,700,0,174.04999999999995,31,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,200,700,0,159.04999999999995,4,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,210,700,0,162.04999999999995,10,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,220,700,0,175.04999999999995,31,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,230,700,0,156.0,4,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,240,700,0,166.0,10,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,250,700,0,181.04999999999995,31,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,260,700,0,164.0,4,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,270,700,0,162.04999999999995,9,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,280,700,0,170.04999999999995,30,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,quote,290,700,1,160.04999999999995,6,0,700
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,0,300,0,167.10000000000002,7,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,10,300,0,180.0,15,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,20,300,0,165.0,2,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,30,300,0,167.15000000000003,7,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,40,300,0,181.0,15,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,50,300,0,157.05,2,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,60,300,0,165.05,7,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,70,300,0,177.05,13,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,80,300,0,164.05,4,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,90,300,0,162.05,6,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,100,300,0,175.05,14,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,110,300,0,159.05,4,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,120,300,0,167.0,6,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,130,300,0,191.05,17,0,297
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,140,300,0,167.05,11,0,293
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,150,300,0,163.0,6,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,160,300,0,169.05,12,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,170,300,0,161.05,7,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,180,300,0,164.0,6,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,190,300,0,173.0,12,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,200,300,0,166.20000000000005,7,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,210,300,0,163.05,5,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,220,300,0,171.0,8,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,230,300,0,183.05,12,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,240,300,0,166.0,5,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,250,300,0,171.0,7,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,260,300,0,178.05,12,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,270,300,0,165.0,4,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,280,300,0,167.05,8,0,300
E07-s7-initial-9729c51a-b891-414f-97ae-786f7c866da4,E07 vencido r3,profile,290,299,0,175.2999999999999,13,0,299
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,0,700,0,183.0999999999999,270,213,442
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,10,700,0,182.04999999999995,258,199,451
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,20,700,0,188.0,280,200,445
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,30,700,0,192.0,274,170,437
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,40,700,0,181.04999999999995,187,153,519
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,50,700,0,187.04999999999995,191,110,532
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,60,700,0,182.0,185,134,540
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,70,700,0,182.0,166,120,538
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,80,700,1,190.0,226,160,496
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,90,700,0,188.0,213,125,514
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,100,700,0,182.0,157,111,548
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,110,700,0,181.04999999999995,156,116,568
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,120,700,1,187.0,142,83,588
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,130,700,0,171.04999999999995,129,101,580
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,140,700,2,181.0,155,122,563
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,150,700,0,186.04999999999995,167,98,561
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,160,700,0,181.0,135,87,574
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,170,700,0,181.0,121,68,596
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,180,700,0,180.04999999999995,99,62,633
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,190,700,0,169.0,49,21,664
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,200,700,0,163.0,20,14,696
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,210,700,0,166.04999999999995,39,28,692
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,220,700,0,164.0,60,47,668
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,230,700,0,164.0,57,47,659
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,240,700,0,177.04999999999995,90,55,638
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,250,700,0,167.04999999999995,92,73,637
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,260,700,0,171.0,69,37,644
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,270,700,0,159.0,50,41,686
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,280,700,0,160.0,41,26,683
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,quote,290,700,0,162.0,47,27,661
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,profile,0,300,0,161.0,13,8,290
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,profile,10,300,0,184.0,52,26,286
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,profile,20,300,0,164.05,10,4,294
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,profile,30,300,0,159.05,4,4,300
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,profile,40,300,0,166.0,38,34,300
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,profile,50,300,0,160.05,21,16,291
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,profile,60,300,0,166.05,24,16,278
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,profile,70,300,0,166.0,66,58,267
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,profile,80,300,0,180.0,59,47,252
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,profile,90,300,0,193.0,50,26,250
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,profile,100,300,0,189.10000000000002,83,54,241
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,profile,110,300,0,194.0,113,59,195
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,profile,120,300,1,164.0,86,81,215
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,profile,130,300,0,191.10000000000002,101,64,220
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,profile,140,300,0,190.0,88,52,222
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,profile,150,300,0,189.10000000000002,50,21,252
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,profile,160,300,0,162.0,19,18,290
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,profile,170,300,0,172.05,34,24,290
E04-s7-initial-87c004a6-7d82-48ff-84ba-0588a03c2629,E04 r1,profile,180,300,0,162.05,27,25,290
